Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","0112","Maize (corn)","2021","2021","t","279248.3","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","30488","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","0112","Maize (corn)","2022","2022","100 g/ha","88427","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","0112","Maize (corn)","2022","2022","t","269600.1","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","1992","1992","t","10200","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","1993","1993","t","6000","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","1994","1994","t","3600","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","1995","1995","t","1000","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","1996","1996","t","300","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","1997","1997","t","400","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","1998","1998","t","0","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","1999","1999","t","900","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2000","2000","t","400","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2001","2001","t","2727","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2002","2002","t","5205","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2003","2003","t","8761","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2004","2004","t","8800","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2005","2005","t","17823","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2006","2006","t","7908","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2007","2007","t","16056","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2008","2008","t","15200","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2009","2009","t","15535.9","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2010","2010","t","20224","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2011","2011","t","21764","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2012","2012","t","23061","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2013","2013","t","24505","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2014","2014","t","24770","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2015","2015","t","24925","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2016","2016","t","47594","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2017","2017","t","51705","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2018","2018","t","47211.2","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2019","2019","t","47269.2","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2020","2020","t","49894.2","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21700.02","Margarine and shortening","2021","2021","t","47588","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","1992","1992","100 g/An","1502","E","Estimated value",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","1992","1992","t","62487","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","1992","1992","An","416000","E","Estimated value",""
"QCL","Crops and livestock products","031","Azerbaijan","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","1993","1993","100 g/An","1487","E","Estimated value",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","1993","1993","t","56507","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","1993","1993","An","380000","E","Estimated value",""
"QCL","Crops and livestock products","031","Azerbaijan","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","1994","1994","100 g/An","1471","E","Estimated value",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","1994","1994","t","55759","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","1994","1994","An","379000","E","Estimated value",""
"QCL","Crops and livestock products","031","Azerbaijan","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","1995","1995","100 g/An","1477","E","Estimated value",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","1995","1995","t","54951","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","1995","1995","An","372000","E","Estimated value",""
"QCL","Crops and livestock products","031","Azerbaijan","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","1996","1996","100 g/An","1489","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","1996","1996","t","58895","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","1996","1996","An","395500","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","1997","1997","100 g/An","1520","E","Estimated value",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","1997","1997","t","67494","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","1997","1997","An","444000","E","Estimated value",""
"QCL","Crops and livestock products","031","Azerbaijan","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","1998","1998","100 g/An","1579","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","1998","1998","t","70537","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","1998","1998","An","446800","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","1999","1999","100 g/An","1564","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","1999","1999","t","73471","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","1999","1999","An","469800","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2000","2000","100 g/An","1563","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2000","2000","t","78425","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2000","2000","An","501800","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2001","2001","100 g/An","1596","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2001","2001","t","80596","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2001","2001","An","505100","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2002","2002","100 g/An","1561","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2002","2002","t","86814","A","Official figure",""
