Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2021","2021","1000 USD","8593","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","1000 USD","8586","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2000","2000","1000 Int$","4512","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2001","2001","1000 Int$","5415","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2002","2002","1000 Int$","4512","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2003","2003","1000 Int$","5595","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2004","2004","1000 Int$","6317","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2005","2005","1000 Int$","6768","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2006","2006","1000 Int$","6768","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2007","2007","1000 Int$","7219","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2008","2008","1000 Int$","11280","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2009","2009","1000 Int$","6768","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2010","2010","1000 Int$","7851","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2011","2011","1000 Int$","8122","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2012","2012","1000 Int$","9476","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2013","2013","1000 Int$","9024","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2014","2014","1000 Int$","9286","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2015","2015","1000 Int$","9709","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2016","2016","1000 Int$","9340","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2017","2017","1000 Int$","9776","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2018","2018","1000 Int$","9608","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2019","2019","1000 Int$","9574","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2020","2020","1000 Int$","9653","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2021","2021","1000 Int$","9612","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01449.90","Other oil seeds, n.e.c.","2022","2022","1000 Int$","9613","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","1994","1994","1000 Int$","4625","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","1995","1995","1000 Int$","3597","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","1996","1996","1000 Int$","1063","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","1997","1997","1000 Int$","718","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","1998","1998","1000 Int$","1007","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","1999","1999","1000 Int$","383","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2000","2000","1000 Int$","675","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2001","2001","1000 Int$","498","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2002","2002","1000 Int$","550","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2003","2003","1000 Int$","474","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2004","2004","1000 Int$","480","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2005","2005","1000 Int$","563","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2006","2006","1000 Int$","517","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2007","2007","1000 Int$","638","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2008","2008","1000 Int$","1586","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2009","2009","1000 Int$","2080","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2010","2010","1000 Int$","1138","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2011","2011","1000 Int$","1160","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2012","2012","1000 Int$","1384","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2013","2013","1000 Int$","2210","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2014","2014","1000 Int$","1536","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2015","2015","1000 Int$","1559","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2016","2016","1000 Int$","1235","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2017","2017","1000 Int$","3045","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2018","2018","1000 Int$","8664","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2019","2019","1000 Int$","8710","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2020","2020","1000 Int$","5993","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2021","2021","1000 Int$","3693","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01709.90","Other pulses n.e.c.","2022","2022","1000 Int$","5904","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01709.90","Other pulses n.e.c.","2015","2015","1000 SLC","2431","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01709.90","Other pulses n.e.c.","2016","2016","1000 SLC","2045","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01709.90","Other pulses n.e.c.","2017","2017","1000 SLC","5225","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01709.90","Other pulses n.e.c.","2018","2018","1000 SLC","11953","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01709.90","Other pulses n.e.c.","2019","2019","1000 SLC","10449","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01709.90","Other pulses n.e.c.","2020","2020","1000 SLC","6112","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01709.90","Other pulses n.e.c.","2021","2021","1000 SLC","3988","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01709.90","Other pulses n.e.c.","2022","2022","1000 SLC","5312","E","Estimated value"
